site	year	rep	specie	Date
13	6	2	40	31
14	6	2	40	31
15	6	2	40	31
16	6	2	40	31
17	6	2	40	31
18	6	2	40	31
19	6	2	40	31
1	7	2	40	29
2	7	2	40	29
3	7	2	40	29
4	7	2	40	29
5	7	2	40	29
6	7	2	40	29
7	7	2	40	29
8	7	2	40	29
9	7	2	40	29
10	7	2	40	29
11	7	2	40	29
12	7	2	40	29
13	7	2	40	29
14	7	2	40	29
15	7	2	40	29
16	7	2	40	29
17	7	2	40	29
18	7	2	40	29
19	7	2	40	29
1	8	2	40	25
2	8	2	40	25
3	8	2	40	25
4	8	2	40	25
5	8	2	40	25
6	8	2	40	25
7	8	2	40	25
8	8	2	40	25
9	8	2	40	25
10	8	2	40	25
11	8	2	40	25
12	8	2	40	25
13	8	2	40	25
14	8	2	40	25
15	8	2	40	25
16	8	2	40	25
17	8	2	40	25
18	8	2	40	25
19	8	2	40	25
1	9	2	40	17
2	9	2	40	17
3	9	2	40	17
4	9	2	40	17
5	9	2	40	17
6	9	2	40	17
7	9	2	40	17
8	9	2	40	17
9	9	2	40	17
10	9	2	40	17
11	9	2	40	17
12	9	2	40	17
13	9	2	40	17
14	9	2	40	17
15	9	2	40	17
16	9	2	40	17
17	9	2	40	17
18	9	2	40	17
19	9	2	40	17
1	10	2	40	23
2	10	2	40	23
3	10	2	40	23
4	10	2	40	23
5	10	2	40	23
6	10	2	40	23
7	10	2	40	23
8	10	2	40	23
9	10	2	40	23
10	10	2	40	23
11	10	2	40	23
12	10	2	40	23
13	10	2	40	23
14	10	2	40	23
15	10	2	40	23
16	10	2	40	23
17	10	2	40	23
18	10	2	40	23
19	10	2	40	23
1	11	2	40	28
2	11	2	40	28
3	11	2	40	28
4	11	2	40	28
5	11	2	40	28
6	11	2	40	28
7	11	2	40	28
8	11	2	40	28
9	11	2	40	28
10	11	2	40	28
11	11	2	40	28
12	11	2	40	28
13	11	2	40	28
14	11	2	40	28
15	11	2	40	28
16	11	2	40	28
17	11	2	40	28
18	11	2	40	28
19	11	2	40	28
1	12	2	40	56
2	12	2	40	56
3	12	2	40	56
4	12	2	40	56
5	12	2	40	56
6	12	2	40	56
7	12	2	40	56
8	12	2	40	56
9	12	2	40	56
10	12	2	40	56
11	12	2	40	56
12	12	2	40	56
13	12	2	40	56
14	12	2	40	56
15	12	2	40	56
16	12	2	40	56
17	12	2	40	56
18	12	2	40	56
19	12	2	40	56
1	1	1	41	42
2	1	1	41	42
3	1	1	41	42
4	1	1	41	42
5	1	1	41	42
6	1	1	41	42
7	1	1	41	42
8	1	1	41	42
9	1	1	41	42
10	1	1	41	42
11	1	1	41	42
12	1	1	41	42
13	1	1	41	42
14	1	1	41	42
15	1	1	41	42
16	1	1	41	42
17	1	1	41	42
18	1	1	41	42
19	1	1	41	42
1	2	1	41	41
2	2	1	41	41
3	2	1	41	41
4	2	1	41	41
5	2	1	41	41
6	2	1	41	41
7	2	1	41	41
8	2	1	41	41
9	2	1	41	41
10	2	1	41	41
11	2	1	41	41
12	2	1	41	41
13	2	1	41	41
14	2	1	41	41
15	2	1	41	41
16	2	1	41	41
17	2	1	41	41
18	2	1	41	41
19	2	1	41	41
1	3	1	41	18
2	3	1	41	18
3	3	1	41	18
4	3	1	41	18
5	3	1	41	18
6	3	1	41	18
7	3	1	41	18
8	3	1	41	18
9	3	1	41	18
10	3	1	41	18
11	3	1	41	18
12	3	1	41	18
13	3	1	41	18
14	3	1	41	18
15	3	1	41	18
16	3	1	41	18
17	3	1	41	18
18	3	1	41	18
19	3	1	41	18
1	4	1	41	39
2	4	1	41	39
3	4	1	41	39
4	4	1	41	39
5	4	1	41	39
6	4	1	41	39
7	4	1	41	39
8	4	1	41	39
9	4	1	41	39
10	4	1	41	39
11	4	1	41	39
12	4	1	41	39
13	4	1	41	39
14	4	1	41	39
15	4	1	41	39
16	4	1	41	39
17	4	1	41	39
18	4	1	41	39
19	4	1	41	39
1	5	1	41	25
2	5	1	41	25
3	5	1	41	25
4	5	1	41	25
5	5	1	41	25
6	5	1	41	25
7	5	1	41	25
8	5	1	41	25
9	5	1	41	25
10	5	1	41	25
11	5	1	41	25
12	5	1	41	25
13	5	1	41	25
14	5	1	41	25
15	5	1	41	25
16	5	1	41	25
17	5	1	41	25
18	5	1	41	25
19	5	1	41	25
1	6	1	41	31
2	6	1	41	31
3	6	1	41	31
4	6	1	41	31
5	6	1	41	31
6	6	1	41	31
7	6	1	41	31
8	6	1	41	31
9	6	1	41	31
10	6	1	41	31
11	6	1	41	31
12	6	1	41	31
13	6	1	41	31
14	6	1	41	31
15	6	1	41	31
16	6	1	41	31
17	6	1	41	31
18	6	1	41	31
19	6	1	41	31
1	7	1	41	29
2	7	1	41	29
3	7	1	41	29
4	7	1	41	29
5	7	1	41	29
6	7	1	41	29
7	7	1	41	29
8	7	1	41	29
9	7	1	41	29
10	7	1	41	29
11	7	1	41	29
12	7	1	41	29
13	7	1	41	29
14	7	1	41	29
15	7	1	41	29
16	7	1	41	29
17	7	1	41	29
18	7	1	41	29
19	7	1	41	29
1	8	1	41	25
2	8	1	41	25
3	8	1	41	25
4	8	1	41	25
5	8	1	41	25
6	8	1	41	25
7	8	1	41	25
8	8	1	41	25
9	8	1	41	25
10	8	1	41	25
11	8	1	41	25
12	8	1	41	25
13	8	1	41	25
14	8	1	41	25
15	8	1	41	25
16	8	1	41	25
17	8	1	41	25
18	8	1	41	25
19	8	1	41	25
1	9	1	41	17
2	9	1	41	17
3	9	1	41	17
4	9	1	41	17
5	9	1	41	17
6	9	1	41	17
7	9	1	41	17
8	9	1	41	17
9	9	1	41	17
10	9	1	41	17
11	9	1	41	17
12	9	1	41	17
13	9	1	41	17
14	9	1	41	17
15	9	1	41	17
16	9	1	41	17
17	9	1	41	17
18	9	1	41	17
19	9	1	41	17
1	10	1	41	23
2	10	1	41	23
3	10	1	41	23
4	10	1	41	23
5	10	1	41	23
6	10	1	41	23
7	10	1	41	23
8	10	1	41	23
9	10	1	41	23
10	10	1	41	23
11	10	1	41	23
12	10	1	41	23
13	10	1	41	23
14	10	1	41	23
15	10	1	41	23
16	10	1	41	23
17	10	1	41	23
18	10	1	41	23
19	10	1	41	23
1	11	1	41	28
2	11	1	41	28
3	11	1	41	28
4	11	1	41	28
5	11	1	41	28
6	11	1	41	28
7	11	1	41	28
8	11	1	41	28
9	11	1	41	28
10	11	1	41	28
11	11	1	41	28
12	11	1	41	28
13	11	1	41	28
14	11	1	41	28
15	11	1	41	28
16	11	1	41	28
17	11	1	41	28
18	11	1	41	28
19	11	1	41	28
1	12	1	41	27
2	12	1	41	27
3	12	1	41	27
4	12	1	41	27
5	12	1	41	27
6	12	1	41	27
7	12	1	41	27
8	12	1	41	27
9	12	1	41	27
10	12	1	41	27
11	12	1	41	27
12	12	1	41	27
13	12	1	41	27
14	12	1	41	27
15	12	1	41	27
16	12	1	41	27
17	12	1	41	27
18	12	1	41	27
19	12	1	41	27
1	1	2	41	42
2	1	2	41	42
3	1	2	41	42
4	1	2	41	42
5	1	2	41	42
6	1	2	41	42
7	1	2	41	42
8	1	2	41	42
9	1	2	41	42
10	1	2	41	42
11	1	2	41	42
12	1	2	41	42
13	1	2	41	42
14	1	2	41	42
15	1	2	41	42
16	1	2	41	42
17	1	2	41	42
18	1	2	41	42
19	1	2	41	42
1	2	2	41	41
2	2	2	41	41
3	2	2	41	41
4	2	2	41	41
5	2	2	41	41
6	2	2	41	41
7	2	2	41	41
8	2	2	41	41
9	2	2	41	41
10	2	2	41	41
11	2	2	41	41
12	2	2	41	41
13	2	2	41	41
14	2	2	41	41
15	2	2	41	41
16	2	2	41	41
17	2	2	41	41
18	2	2	41	41
19	2	2	41	41
1	3	2	41	18
2	3	2	41	18
3	3	2	41	18
4	3	2	41	18
5	3	2	41	18
6	3	2	41	18
7	3	2	41	18
8	3	2	41	18
9	3	2	41	18
10	3	2	41	18
11	3	2	41	18
12	3	2	41	18
13	3	2	41	18
14	3	2	41	18
15	3	2	41	18
16	3	2	41	18
17	3	2	41	18
18	3	2	41	18
19	3	2	41	18
1	4	2	41	39
2	4	2	41	39
3	4	2	41	39
4	4	2	41	39
5	4	2	41	39
6	4	2	41	39
7	4	2	41	39
8	4	2	41	39
9	4	2	41	39
10	4	2	41	39
11	4	2	41	39
12	4	2	41	39
13	4	2	41	39
14	4	2	41	39
15	4	2	41	39
16	4	2	41	39
17	4	2	41	39
18	4	2	41	39
19	4	2	41	39
1	5	2	41	25
2	5	2	41	25
3	5	2	41	25
4	5	2	41	25
5	5	2	41	25
6	5	2	41	25
7	5	2	41	25
8	5	2	41	25
9	5	2	41	25
10	5	2	41	25
11	5	2	41	25
12	5	2	41	25
13	5	2	41	25
14	5	2	41	25
15	5	2	41	25
16	5	2	41	25
17	5	2	41	25
18	5	2	41	25
19	5	2	41	25
1	6	2	41	31
2	6	2	41	31
3	6	2	41	31
4	6	2	41	31
5	6	2	41	31
6	6	2	41	31
7	6	2	41	31
8	6	2	41	31
9	6	2	41	31
10	6	2	41	31
11	6	2	41	31
12	6	2	41	31
13	6	2	41	31
14	6	2	41	31
15	6	2	41	31
16	6	2	41	31
17	6	2	41	31
18	6	2	41	31
19	6	2	41	31
1	7	2	41	29
2	7	2	41	29
3	7	2	41	29
4	7	2	41	29
5	7	2	41	29
6	7	2	41	29
7	7	2	41	29
8	7	2	41	29
9	7	2	41	29
10	7	2	41	29
11	7	2	41	29
12	7	2	41	29
13	7	2	41	29
14	7	2	41	29
15	7	2	41	29
16	7	2	41	29
17	7	2	41	29
18	7	2	41	29
19	7	2	41	29
1	8	2	41	25
2	8	2	41	25
3	8	2	41	25
4	8	2	41	25
5	8	2	41	25
6	8	2	41	25
7	8	2	41	25
8	8	2	41	25
9	8	2	41	25
10	8	2	41	25
11	8	2	41	25
12	8	2	41	25
13	8	2	41	25
14	8	2	41	25
15	8	2	41	25
16	8	2	41	25
17	8	2	41	25
18	8	2	41	25
19	8	2	41	25
1	9	2	41	17
2	9	2	41	17
3	9	2	41	17
4	9	2	41	17
5	9	2	41	17
6	9	2	41	17
7	9	2	41	17
8	9	2	41	17
9	9	2	41	17
10	9	2	41	17
11	9	2	41	17
12	9	2	41	17
13	9	2	41	17
14	9	2	41	17
15	9	2	41	17
16	9	2	41	17
17	9	2	41	17
18	9	2	41	17
19	9	2	41	17
1	10	2	41	23
2	10	2	41	23
3	10	2	41	23
4	10	2	41	23
5	10	2	41	23
6	10	2	41	23
7	10	2	41	23
8	10	2	41	23
9	10	2	41	23
10	10	2	41	23
11	10	2	41	23
12	10	2	41	23
13	10	2	41	23
14	10	2	41	23
15	10	2	41	23
16	10	2	41	23
17	10	2	41	23
18	10	2	41	23
19	10	2	41	23
1	11	2	41	28
2	11	2	41	28
3	11	2	41	28
4	11	2	41	28
5	11	2	41	28
6	11	2	41	28
7	11	2	41	28
8	11	2	41	28
9	11	2	41	28
10	11	2	41	28
11	11	2	41	28
12	11	2	41	28
13	11	2	41	28
14	11	2	41	28
15	11	2	41	28
16	11	2	41	28
17	11	2	41	28
18	11	2	41	28
19	11	2	41	28
1	12	2	41	56
2	12	2	41	56
3	12	2	41	56
4	12	2	41	56
5	12	2	41	56
6	12	2	41	56
7	12	2	41	56
8	12	2	41	56
9	12	2	41	56
10	12	2	41	56
11	12	2	41	56
12	12	2	41	56
13	12	2	41	56
14	12	2	41	56
15	12	2	41	56
16	12	2	41	56
17	12	2	41	56
18	12	2	41	56
19	12	2	41	56
1	1	1	42	42
2	1	1	42	42
3	1	1	42	42
4	1	1	42	42
5	1	1	42	42
6	1	1	42	42
7	1	1	42	42
8	1	1	42	42
9	1	1	42	42
10	1	1	42	42
11	1	1	42	42
12	1	1	42	42
13	1	1	42	42
14	1	1	42	42
15	1	1	42	42
16	1	1	42	42
17	1	1	42	42
18	1	1	42	42
19	1	1	42	42
1	2	1	42	41
2	2	1	42	41
3	2	1	42	41
4	2	1	42	41
5	2	1	42	41
6	2	1	42	41
7	2	1	42	41
8	2	1	42	41
9	2	1	42	41
10	2	1	42	41
11	2	1	42	41
12	2	1	42	41
13	2	1	42	41
14	2	1	42	41
15	2	1	42	41
16	2	1	42	41
17	2	1	42	41
18	2	1	42	41
19	2	1	42	41
1	3	1	42	18
2	3	1	42	18
3	3	1	42	18
4	3	1	42	18
5	3	1	42	18
6	3	1	42	18
7	3	1	42	18
8	3	1	42	18
9	3	1	42	18
10	3	1	42	18
11	3	1	42	18
12	3	1	42	18
13	3	1	42	18
14	3	1	42	18
15	3	1	42	18
16	3	1	42	18
17	3	1	42	18
18	3	1	42	18
19	3	1	42	18
1	4	1	42	39
2	4	1	42	39
3	4	1	42	39
4	4	1	42	39
5	4	1	42	39
6	4	1	42	39
7	4	1	42	39
8	4	1	42	39
9	4	1	42	39
10	4	1	42	39
11	4	1	42	39
12	4	1	42	39
13	4	1	42	39
14	4	1	42	39
15	4	1	42	39
16	4	1	42	39
17	4	1	42	39
18	4	1	42	39
19	4	1	42	39
1	5	1	42	25
2	5	1	42	25
3	5	1	42	25
4	5	1	42	25
5	5	1	42	25
6	5	1	42	25
7	5	1	42	25
8	5	1	42	25
9	5	1	42	25
10	5	1	42	25
11	5	1	42	25
12	5	1	42	25
13	5	1	42	25
14	5	1	42	25
15	5	1	42	25
16	5	1	42	25
17	5	1	42	25
18	5	1	42	25
19	5	1	42	25
1	6	1	42	31
2	6	1	42	31
3	6	1	42	31
4	6	1	42	31
5	6	1	42	31
6	6	1	42	31
7	6	1	42	31
8	6	1	42	31
9	6	1	42	31
10	6	1	42	31
11	6	1	42	31
12	6	1	42	31
13	6	1	42	31
14	6	1	42	31
15	6	1	42	31
16	6	1	42	31
17	6	1	42	31
18	6	1	42	31
19	6	1	42	31
1	7	1	42	29
2	7	1	42	29
3	7	1	42	29
4	7	1	42	29
5	7	1	42	29
6	7	1	42	29
7	7	1	42	29
8	7	1	42	29
9	7	1	42	29
10	7	1	42	29
11	7	1	42	29
12	7	1	42	29
13	7	1	42	29
14	7	1	42	29
15	7	1	42	29
16	7	1	42	29
17	7	1	42	29
18	7	1	42	29
19	7	1	42	29
1	8	1	42	25
2	8	1	42	25
3	8	1	42	25
4	8	1	42	25
5	8	1	42	25
6	8	1	42	25
7	8	1	42	25
8	8	1	42	25
9	8	1	42	25
10	8	1	42	25
11	8	1	42	25
12	8	1	42	25
13	8	1	42	25
14	8	1	42	25
15	8	1	42	25
16	8	1	42	25
17	8	1	42	25
18	8	1	42	25
19	8	1	42	25
1	9	1	42	17
2	9	1	42	17
3	9	1	42	17
4	9	1	42	17
5	9	1	42	17
6	9	1	42	17
7	9	1	42	17
8	9	1	42	17
9	9	1	42	17
10	9	1	42	17
11	9	1	42	17
12	9	1	42	17
13	9	1	42	17
14	9	1	42	17
15	9	1	42	17
16	9	1	42	17
17	9	1	42	17
18	9	1	42	17
19	9	1	42	17
1	10	1	42	23
2	10	1	42	23
3	10	1	42	23
4	10	1	42	23
5	10	1	42	23
6	10	1	42	23
7	10	1	42	23
8	10	1	42	23
9	10	1	42	23
10	10	1	42	23
11	10	1	42	23
12	10	1	42	23
13	10	1	42	23
14	10	1	42	23
15	10	1	42	23
16	10	1	42	23
17	10	1	42	23
18	10	1	42	23
19	10	1	42	23
1	11	1	42	28
2	11	1	42	28
3	11	1	42	28
4	11	1	42	28
5	11	1	42	28
6	11	1	42	28
7	11	1	42	28
8	11	1	42	28
9	11	1	42	28
10	11	1	42	28
11	11	1	42	28
12	11	1	42	28
13	11	1	42	28
14	11	1	42	28
15	11	1	42	28
16	11	1	42	28
17	11	1	42	28
18	11	1	42	28
19	11	1	42	28
1	12	1	42	27
2	12	1	42	27
3	12	1	42	27
4	12	1	42	27
5	12	1	42	27
6	12	1	42	27
7	12	1	42	27
8	12	1	42	27
9	12	1	42	27
10	12	1	42	27
11	12	1	42	27
12	12	1	42	27
13	12	1	42	27
14	12	1	42	27
15	12	1	42	27
16	12	1	42	27
17	12	1	42	27
18	12	1	42	27
19	12	1	42	27
1	1	2	42	42
2	1	2	42	42
3	1	2	42	42
4	1	2	42	42
5	1	2	42	42
6	1	2	42	42
7	1	2	42	42
8	1	2	42	42
9	1	2	42	42
10	1	2	42	42
11	1	2	42	42
12	1	2	42	42
13	1	2	42	42
14	1	2	42	42
15	1	2	42	42
16	1	2	42	42
17	1	2	42	42
18	1	2	42	42
19	1	2	42	42
1	2	2	42	41
2	2	2	42	41
3	2	2	42	41
4	2	2	42	41
5	2	2	42	41
6	2	2	42	41
7	2	2	42	41
8	2	2	42	41
9	2	2	42	41
10	2	2	42	41
11	2	2	42	41
12	2	2	42	41
13	2	2	42	41
14	2	2	42	41
15	2	2	42	41
16	2	2	42	41
17	2	2	42	41
18	2	2	42	41
19	2	2	42	41
1	3	2	42	18
2	3	2	42	18
3	3	2	42	18
4	3	2	42	18
5	3	2	42	18
6	3	2	42	18
7	3	2	42	18
8	3	2	42	18
9	3	2	42	18
10	3	2	42	18
11	3	2	42	18
12	3	2	42	18
13	3	2	42	18
14	3	2	42	18
15	3	2	42	18
16	3	2	42	18
17	3	2	42	18
18	3	2	42	18
19	3	2	42	18
1	4	2	42	39
2	4	2	42	39
3	4	2	42	39
4	4	2	42	39
5	4	2	42	39
6	4	2	42	39
7	4	2	42	39
8	4	2	42	39
9	4	2	42	39
10	4	2	42	39
11	4	2	42	39
12	4	2	42	39
13	4	2	42	39
14	4	2	42	39
15	4	2	42	39
16	4	2	42	39
17	4	2	42	39
18	4	2	42	39
19	4	2	42	39
1	5	2	42	25
2	5	2	42	25
3	5	2	42	25
4	5	2	42	25
5	5	2	42	25
6	5	2	42	25
7	5	2	42	25
8	5	2	42	25
9	5	2	42	25
10	5	2	42	25
11	5	2	42	25
12	5	2	42	25
13	5	2	42	25
14	5	2	42	25
15	5	2	42	25
16	5	2	42	25
17	5	2	42	25
18	5	2	42	25
19	5	2	42	25
1	6	2	42	31
2	6	2	42	31
3	6	2	42	31
4	6	2	42	31
5	6	2	42	31
6	6	2	42	31
7	6	2	42	31
8	6	2	42	31
9	6	2	42	31
10	6	2	42	31
11	6	2	42	31
12	6	2	42	31
13	6	2	42	31
14	6	2	42	31
15	6	2	42	31
16	6	2	42	31
17	6	2	42	31
18	6	2	42	31
19	6	2	42	31
1	7	2	42	29
2	7	2	42	29
3	7	2	42	29
4	7	2	42	29
5	7	2	42	29
6	7	2	42	29
7	7	2	42	29
8	7	2	42	29
9	7	2	42	29
10	7	2	42	29
11	7	2	42	29
12	7	2	42	29
13	7	2	42	29
14	7	2	42	29
15	7	2	42	29
16	7	2	42	29
17	7	2	42	29
18	7	2	42	29
19	7	2	42	29
1	8	2	42	25
2	8	2	42	25
3	8	2	42	25
4	8	2	42	25
5	8	2	42	25
6	8	2	42	25
7	8	2	42	25
8	8	2	42	25
9	8	2	42	25
10	8	2	42	25
11	8	2	42	25
12	8	2	42	25
13	8	2	42	25
14	8	2	42	25
15	8	2	42	25
16	8	2	42	25
17	8	2	42	25
18	8	2	42	25
19	8	2	42	25
1	9	2	42	17
2	9	2	42	17
3	9	2	42	17
4	9	2	42	17
5	9	2	42	17
6	9	2	42	17
7	9	2	42	17
8	9	2	42	17
9	9	2	42	17
10	9	2	42	17
11	9	2	42	17
12	9	2	42	17
13	9	2	42	17
14	9	2	42	17
15	9	2	42	17
16	9	2	42	17
17	9	2	42	17
18	9	2	42	17
19	9	2	42	17
1	10	2	42	23
2	10	2	42	23
3	10	2	42	23
4	10	2	42	23
5	10	2	42	23
6	10	2	42	23
7	10	2	42	23
8	10	2	42	23
9	10	2	42	23
10	10	2	42	23
11	10	2	42	23
12	10	2	42	23
13	10	2	42	23
14	10	2	42	23
15	10	2	42	23
16	10	2	42	23
17	10	2	42	23
18	10	2	42	23
19	10	2	42	23
1	11	2	42	28
2	11	2	42	28
3	11	2	42	28
4	11	2	42	28
5	11	2	42	28
6	11	2	42	28
7	11	2	42	28
8	11	2	42	28
9	11	2	42	28
10	11	2	42	28
11	11	2	42	28
12	11	2	42	28
13	11	2	42	28
14	11	2	42	28
15	11	2	42	28
16	11	2	42	28
17	11	2	42	28
18	11	2	42	28
19	11	2	42	28
1	12	2	42	56
2	12	2	42	56
3	12	2	42	56
4	12	2	42	56
5	12	2	42	56
6	12	2	42	56
7	12	2	42	56
8	12	2	42	56
9	12	2	42	56
10	12	2	42	56
11	12	2	42	56
12	12	2	42	56
13	12	2	42	56
14	12	2	42	56
15	12	2	42	56
16	12	2	42	56
17	12	2	42	56
18	12	2	42	56
19	12	2	42	56
1	1	1	43	42
2	1	1	43	42
3	1	1	43	42
4	1	1	43	42
5	1	1	43	42
6	1	1	43	42
7	1	1	43	42
8	1	1	43	42
9	1	1	43	42
10	1	1	43	42
11	1	1	43	42
12	1	1	43	42
13	1	1	43	42
14	1	1	43	42
15	1	1	43	42
16	1	1	43	42
17	1	1	43	42
18	1	1	43	42
19	1	1	43	42
1	2	1	43	41
2	2	1	43	41
3	2	1	43	41
4	2	1	43	41
5	2	1	43	41
6	2	1	43	41
7	2	1	43	41
8	2	1	43	41
9	2	1	43	41
10	2	1	43	41
11	2	1	43	41
12	2	1	43	41
13	2	1	43	41
14	2	1	43	41
15	2	1	43	41
16	2	1	43	41
17	2	1	43	41
18	2	1	43	41
19	2	1	43	41
1	3	1	43	18
2	3	1	43	18
3	3	1	43	18
4	3	1	43	18
5	3	1	43	18
6	3	1	43	18
7	3	1	43	18
8	3	1	43	18
9	3	1	43	18
10	3	1	43	18
11	3	1	43	18
12	3	1	43	18
13	3	1	43	18
14	3	1	43	18
15	3	1	43	18
16	3	1	43	18
17	3	1	43	18
18	3	1	43	18
19	3	1	43	18
1	4	1	43	39
2	4	1	43	39
3	4	1	43	39
4	4	1	43	39
5	4	1	43	39
6	4	1	43	39
7	4	1	43	39
8	4	1	43	39
9	4	1	43	39
10	4	1	43	39
11	4	1	43	39
12	4	1	43	39
13	4	1	43	39
14	4	1	43	39
15	4	1	43	39
16	4	1	43	39
17	4	1	43	39
18	4	1	43	39
19	4	1	43	39
1	5	1	43	25
2	5	1	43	25
3	5	1	43	25
4	5	1	43	25
5	5	1	43	25
6	5	1	43	25
7	5	1	43	25
8	5	1	43	25
9	5	1	43	25
10	5	1	43	25
11	5	1	43	25
12	5	1	43	25
13	5	1	43	25
14	5	1	43	25
15	5	1	43	25
16	5	1	43	25
17	5	1	43	25
18	5	1	43	25
19	5	1	43	25
1	6	1	43	31
2	6	1	43	31
3	6	1	43	31
4	6	1	43	31
5	6	1	43	31
6	6	1	43	31
7	6	1	43	31
8	6	1	43	31
9	6	1	43	31
10	6	1	43	31
11	6	1	43	31
12	6	1	43	31
13	6	1	43	31
14	6	1	43	31
15	6	1	43	31
16	6	1	43	31
17	6	1	43	31
18	6	1	43	31
19	6	1	43	31
1	7	1	43	29
2	7	1	43	29
3	7	1	43	29
4	7	1	43	29
5	7	1	43	29
6	7	1	43	29
7	7	1	43	29
8	7	1	43	29
9	7	1	43	29
10	7	1	43	29
11	7	1	43	29
12	7	1	43	29
13	7	1	43	29
14	7	1	43	29
15	7	1	43	29
16	7	1	43	29
17	7	1	43	29
18	7	1	43	29
19	7	1	43	29
1	8	1	43	25
2	8	1	43	25
3	8	1	43	25
4	8	1	43	25
5	8	1	43	25
6	8	1	43	25
7	8	1	43	25
8	8	1	43	25
9	8	1	43	25
10	8	1	43	25
11	8	1	43	25
12	8	1	43	25
13	8	1	43	25
14	8	1	43	25
15	8	1	43	25
16	8	1	43	25
17	8	1	43	25
18	8	1	43	25
19	8	1	43	25
1	9	1	43	17
2	9	1	43	17
3	9	1	43	17
4	9	1	43	17
5	9	1	43	17
6	9	1	43	17
7	9	1	43	17
8	9	1	43	17
9	9	1	43	17
10	9	1	43	17
11	9	1	43	17
12	9	1	43	17
13	9	1	43	17
14	9	1	43	17
15	9	1	43	17
16	9	1	43	17
17	9	1	43	17
18	9	1	43	17
19	9	1	43	17
1	10	1	43	23
2	10	1	43	23
3	10	1	43	23
4	10	1	43	23
5	10	1	43	23
6	10	1	43	23
7	10	1	43	23
8	10	1	43	23
9	10	1	43	23
10	10	1	43	23
11	10	1	43	23
12	10	1	43	23
13	10	1	43	23
14	10	1	43	23
15	10	1	43	23
16	10	1	43	23
17	10	1	43	23
18	10	1	43	23
19	10	1	43	23
1	11	1	43	28
2	11	1	43	28
3	11	1	43	28
4	11	1	43	28
5	11	1	43	28
6	11	1	43	28
7	11	1	43	28
8	11	1	43	28
9	11	1	43	28
10	11	1	43	28
11	11	1	43	28
12	11	1	43	28
13	11	1	43	28
14	11	1	43	28
15	11	1	43	28
16	11	1	43	28
17	11	1	43	28
18	11	1	43	28
19	11	1	43	28
1	12	1	43	27
2	12	1	43	27
3	12	1	43	27
4	12	1	43	27
5	12	1	43	27
6	12	1	43	27
7	12	1	43	27
8	12	1	43	27
9	12	1	43	27
10	12	1	43	27
11	12	1	43	27
12	12	1	43	27
13	12	1	43	27
14	12	1	43	27
15	12	1	43	27
16	12	1	43	27
17	12	1	43	27
18	12	1	43	27
19	12	1	43	27
1	1	2	43	42
2	1	2	43	42
3	1	2	43	42
4	1	2	43	42
5	1	2	43	42
6	1	2	43	42
7	1	2	43	42
8	1	2	43	42
9	1	2	43	42
10	1	2	43	42
11	1	2	43	42
12	1	2	43	42
13	1	2	43	42
14	1	2	43	42
15	1	2	43	42
16	1	2	43	42
17	1	2	43	42
18	1	2	43	42
19	1	2	43	42
1	2	2	43	41
2	2	2	43	41
3	2	2	43	41
4	2	2	43	41
5	2	2	43	41
6	2	2	43	41
7	2	2	43	41
8	2	2	43	41
9	2	2	43	41
10	2	2	43	41
11	2	2	43	41
12	2	2	43	41
13	2	2	43	41
14	2	2	43	41
15	2	2	43	41
16	2	2	43	41
17	2	2	43	41
18	2	2	43	41
19	2	2	43	41
1	3	2	43	18
2	3	2	43	18
3	3	2	43	18
4	3	2	43	18
5	3	2	43	18
6	3	2	43	18
7	3	2	43	18
8	3	2	43	18
9	3	2	43	18
10	3	2	43	18
11	3	2	43	18
12	3	2	43	18
13	3	2	43	18
14	3	2	43	18
15	3	2	43	18
16	3	2	43	18
17	3	2	43	18
18	3	2	43	18
19	3	2	43	18
1	4	2	43	39
2	4	2	43	39
3	4	2	43	39
4	4	2	43	39
5	4	2	43	39
6	4	2	43	39
7	4	2	43	39
8	4	2	43	39
9	4	2	43	39
10	4	2	43	39
11	4	2	43	39
12	4	2	43	39
13	4	2	43	39
14	4	2	43	39
15	4	2	43	39
16	4	2	43	39
17	4	2	43	39
18	4	2	43	39
19	4	2	43	39
1	5	2	43	25
2	5	2	43	25
3	5	2	43	25
4	5	2	43	25
5	5	2	43	25
6	5	2	43	25
7	5	2	43	25
8	5	2	43	25
9	5	2	43	25
10	5	2	43	25
11	5	2	43	25
12	5	2	43	25
13	5	2	43	25
14	5	2	43	25
15	5	2	43	25
16	5	2	43	25
17	5	2	43	25
18	5	2	43	25
19	5	2	43	25
1	6	2	43	31
2	6	2	43	31
3	6	2	43	31
4	6	2	43	31
5	6	2	43	31
6	6	2	43	31
7	6	2	43	31
8	6	2	43	31
9	6	2	43	31
10	6	2	43	31
11	6	2	43	31
12	6	2	43	31
13	6	2	43	31
14	6	2	43	31
15	6	2	43	31
16	6	2	43	31
17	6	2	43	31
18	6	2	43	31
19	6	2	43	31
1	7	2	43	29
2	7	2	43	29
3	7	2	43	29
4	7	2	43	29
5	7	2	43	29
6	7	2	43	29
7	7	2	43	29
8	7	2	43	29
9	7	2	43	29
10	7	2	43	29
11	7	2	43	29
12	7	2	43	29
13	7	2	43	29
14	7	2	43	29
15	7	2	43	29
16	7	2	43	29
17	7	2	43	29
18	7	2	43	29
19	7	2	43	29
1	8	2	43	25
2	8	2	43	25
3	8	2	43	25
4	8	2	43	25
